0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0607839063865	0.351574799253	0.315760374577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0127973974086	0	0	0	0	0
0	0.00364709021043	0	0.188094854504	0.166627198384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289527215108	0.261223821294	0	0.00710958631092	0.149018038452	0	0	0	0	0	0	0	0.0259929364321	0.034205064342	0	0	0	0	0	0	0	0	0.174591231065	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0658619586603	0	0	0	0.117229755774	0.030626148269	0.00598449339428	0.245679472242	0.198076892381	0	0	0	0	0	0	0	0	0	0	0	0.0569570440247	0.0732069281559	0.128467188552	0.0520126729158	0	0.0914879563425	0	0	0	0	0	0.0371659125016	0	0	0	0	0.253718828736	0.153306197581	0.336665042605	0.117566019533	0	0	0	0	0	0.0240654563938	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0412815002321	0.0582005500102	0	0	0	0	0.0327514327389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.0250349938686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.154421238642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059585839998	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342593294618	0	0	0	0	0	0	0	0
0	0	0	0.0183919433511	0	0	0.0507055588482	0.0236672747788	0.0588850685078	0.0371282924162	0.105844320253	0	0.0222417337258	0.0150446287335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244190020937	0	0.0276729867479	0.112461033363	0.129471348647	0.0811110158689	0.199923370975	0.0719552178356	0	0	0	0	0	0	0	0	0.162165156302	0	0	0	0	0.0379863573323	0.039340512128	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139164237459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0405226534664	0.0920801769131	0.0920801769131	0.0437398545076	0	0.0692956433355	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0.0731952168103	0.199955783162	0.0312989030585	0.116714235235	0.111745817465	0.225110106449	0.23564127608	0	0	0	0	0.4057254102	0.444370944498	0.0390108795574	0.381682202958	0.293411478446	0.303248787582	0.216012191878	0	0.196062413089	0	0	0	0	0	0	0.197627766436	0	0	0	0	0	0	0	0	0.165106245724	0.165106245724	0.229833013837	0.126132515975	0.0421809670605	0.109737280023	0	0.00562150171577	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202860212967	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0825301842488	0	0	0	0	0	0	0	0	0	0	0	0	0	0
