0	0	0	0	0	0	0	0	0	0	0.0576454337664	0	0	0	0	0	0	0	0	0.486243009663	0.322575016664	0.335071565356	0	0	0	0	0.0551429989369	0	0	0	0	0	0	0	0	0	0	0.0997344460105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021244200154	0.0470072182385	0	0	0	0	0	0	0	0	0.0878180190421	0	0.263127323693	0.338504580905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102299765434	0	0	0	0	0.0647577778206	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0492971018474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714689513928	0	0	0	0	0	0.103131990749	0	0	0.0967972799698	0	0	0.159456016681	0	0	0	0	0	0	0	0.436579175981	0.132735097354	0	0	0	0	0	0	0	0	0.0273310032715	0.0298968461408	0.00176438052424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.523821307942	0.231455011363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.408608067378	0.196309827306	0.123412697598	0	0	0	0	0	0	0	0	0	0.229337962997	0.0118084724828	0.0125560269307	0.173461458768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00970540610852	0	0	0	0.0742984624382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.531283174905	0.272227437304	0	0.103058270414	0	0.159699657212	0.228539416536	0.271530014601	0.302656726615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493080494397	0	0	0	0	0	0	0	0	0	0	0	0.508546861985	0.330596941104	0.562224134739	0.746774402479	0	0.274600843682	0	0	0	0	0	0	0.354734807338	0.241019058137	0.528074729598	0.528074729598	0	0.31136171852	0.133933691986	0.138477293783	0.0527152135759	0	0.168775802946	0.191746301924	0.171764189901	0.12276561496	0.324783418855	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469471334516	0.0381863259232	0.0388529612527	0	0.0159241442099	0	0	0	0	0	0	0.0603651642342	0	0.752163883786	0.305275900614	0	0	0	0	0	0.0556500048465	0	0	0	0	0.380095147255	0.21078581742	0.452797737498	0.206145748581	0.493438785322	0	0	0	0.0669929447303	0.0407749255619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0558069661043	0	0.0477821613846	0.0147767805325	0	0	0	0.00892866159622	0.0350657817162	0	0.150734500697	0.0575874205718	0.0575874205718	0	0.120225284773	0	0	0.23280448582	0.11826716067	0.148785950602	0	0	0	0	0.161258637578	0.077107549907	0.071657559691	0	0	0	0.0407408791628	0.118978466784	0	0.0435533866626	0	0.0767359138676	0.0036005837292	0.100013158025	0	0.125626358379	0	0	0.17627440761	0.16720944571	0.362770688916	0	0.0028437564911	0.112020385411	0	0	0.156909701996	0	0.129465303778	0.193706963748	0.144616992605	0.174104485074	0	0	0	0	0	0	0	0	0	0	0.22929567075	0.301387533516	0.325357075367	0.0313334809246	0.11296801544	0	0	0	0	0	0.374690242044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.192131042213	0.267029321019	0.22205279672	0.144091563653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072814826413	0.491618601572	0.434217900432	0	0	0	0	0	0	0.150330817966	0.338374080481	0.222308214986	0.234492557487	0.128383058149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0286608744329	0	0	0	0	0	0	0	0	0	0	0	0.402774962561	0.37084519335	0.422478447087	0.199320453276	0.0943251174758	0	0	0	0	0	0	0.0697504988439	0	0	0	0	0	0.305823783201	0	0	0	0	0	0.0249124630692	0.201730335265	0.311406611934	0	0.147694474174	0.149455728909	0.195850386644	0.184786827502	0	0.0021473223517	0.192451561871	0.0318332877301	0.418069074838	0.547048170642	0	0	0.232976962302	0.303590923551	0.0545427851362	0.0352893969679	0.195513482042	0.293383030825	0.746780807324	0.429807093043	0.367949944341	0.451589317393	0.252646698755	0.427557118087	0.327755801185	0	0	0	0	0.243032203423	0.132890557765	0.481761699658	0.491453138015	0.470896229076	0.413417124372	0	0	0.386783837824	0.737709326577	0.791631344158	0.771571535223	0.833767667482	0.15277103595	0	0	0	0	0	0	0	0	0	0	0.211940403694	0.351531808461	0.258097891646	0.15642985217	0.158185634198	0.135509468008	0.376529885912
0	0	0	0.322951542258	0	0	0	0	0	0	0	0	0	0	0	0	0.0924472650991	0.0426514690679	0	0	0.118082275298	0	0	0	0	0	0	0	0.049569673776	0	0	0	0	0	0	0	0	0.0342985686123	0	0	0	0	0	0.0981498918385	0	0.247836116214	0	0.0389937333601	0	0	0	0	0	0.289927147182	0	0	0	0	0	0	0	0	0	0	0.0576497911394	0.0543133132223	0.0589890804938	0	0	0	0	0	0	0	0	0	0	0	0	0.0400504885458	0.0520906968468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0403901253648	0	0	0	0.241687674037	0	0	0	0	0.00190798280268	0	0	0	0	0	0	0	0	0	0	0	0	0.0597014604955	0.0975042881037	0.0515245923827	0.1305566161	0.145454523628	0	0	0	0	0	0	0	0.283562933548	0.153070919964	0.217459808179	0.181201259462	0.245229878521	0.247465205	0.198587865942	0.0614562120194	0.190374544533	0	0.19850682982	0	0	0	0	0	0.122271002825	0.139637501755	0.166232332518	0.471365596708	0	0	0	0	0	0.0879778272176	0.0496457061812	0.143513249171	0.0521515348393	0.0843690743053	0.178640451955	0.0343118671725	0	0.185026230914	0	0.0491475520816	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0082943097087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00529160972846	0.0981011707926	0.0527290658228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168114560428	0.0669753483353	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196653586907	0.320941566771	0	0	0	0	0	0	0	0.0685665035646	0.0924778481573	0	0	0	0.0683919791012	0.0084486502374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202011045756	0.242579776903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209150609228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0314057264809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145636670204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155999164027	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0493053714594	0.0322526025716	0	0	0.349466553957	0	0.0255478340763	0.26624929558	0.0947229092728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104777554127	0.0121485650547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283824650851	0.144797516478	0.137221436387	0	0	0.211611338037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0590452653066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400952719727	0.206159526951	0.113534976741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11165521569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00275055259437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833274801378	0.174042433815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802211868096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369176910935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182762050934	0	0	0	0.0424743383934	0	0	0	0	0	0.12595086015	0	0	0	0	0	0	0	0.107503434236	0	0.116725296197	0.197788131904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0552493987332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.113734383576	0	0	0.027643960218	0	0.441032471451	0.182386067417
