0	0	0	0	0	0.0529871799824	0	0	0	0.0248121369119	0.0330723489567	0	0	0	0	0	0.0201981354109	0.00781337000285	0	0.0392848888394	0.00619638584624	0.0226408937509	0.0732480537556	0.0664182943861	0.0429254771885	0	0	0.0412051125926	0.0787921743594	0.079215230915	0.122176660512	0.0408471967919	0.0470676294139	0	0	0.010131031941	0.00975922762341	0	0	0.0228273056006	0	0.0325221146249	0.0231731185032	0.0259327603186	0.017162446316	0.0663047502098	0.0422580960496	0.00282281423721	0	0.0268673452692	0	0.0387145560202	0.245730776917	0.0977865249138	0.161731735688	0.0443652889182	0.0110742690752	0.0687121902462	0.0156267344988	0	0	0.0291477221468	0.0111460064105	0	0	0	0	0	0	0	0	0.00928551146783	2.61625776835e-005	0	0	0	0	0	0	0	0	0	0.138589263909	0.0185267409988	0.0618034260746	0.0457638991583	0.125704159041	0.0298164730106	0	0	0	0	0	0	0.113125332877	0	0.0482638777138	0.0509180192493	0.00695767463472	0.119810276637	0.0301267375615	0.0441947844177	0.0945503538791	0.00330190025606	0	0	0	0	0	0
0	0	0	0	0	0	0	0.0562089260056	0.0407257518754	0.0467919354346	0.0366608562405	0.0392627966167	0.0308968309095	0	0	0	0	0	0	0.00749311373723	0.0129834850368	0.039562208986	0.0162733457665	0	0	0	0	0.0485440900315	0.0800114686358	0.0468984198845	0	0	0	0	0	0.0429712776477	0.023934936089	0	0.037448526927	0.0903712227189	0.147399107849	0.0497490281748	0.0545780316748	0	0	0	0	0.0899953070457	0	0	0	0	0	0	0	0	0.00221238268212	0	0	0.0213117824701	0.0734292611323	0.00539561436727	0.0977936096451	0.109138275724	0.170362216496	0.0971431921226	0.0570501424642	0.0294263864203	0	0	0	0	0.0280420252391	0	0	0	0	0.152360137895	0.0647398070492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011613543432	0.118489566875	0.018484319809	0	0.0630631479579	0.111377918248	0.0676964522532	0.0344179598464	0.0646291986027	0.0982313327587	0	0	0	0	0
0.449082285227	0.429195869383	0.513964990174	0.501325429187	0.277845431781	0.159218119661	0.0581847387703	0.178533053416	0.186971421915	0.10886589788	0.0957643669596	0.00747382727113	0.0685473664361	0	0.194058095908	0.11146565986	0	0.0794772344165	0.29900430906	0.191568398491	0.176021485539	0.0227236948915	0	0.00550159550852	0.179066231267	0.032860314881	0.221899232215	0.0201976401433	0.11841850024	0.0462652679039	0	0	0.156007394598	0.106049149469	0.209893199269	0.232339004214	0.0989232478983	0	0.00854274227073	0	0.245088084185	0	0.291840186912	0.161569974893	0	0.0880251121577	0.296179676828	0.0633471823104	0	0	0	0	0	0	0	0	0	0.0604257834174	0.00105646355803	0.00277608246892	0	0	0.0145127514905	0	0.023344890376	0	0.0319333171662	0	0	0.0666623059447	0.00576252639554	0.021360059123	0	0	0	0	0	0	0	0.125916215985	0.180970427426	0	0	0	0	0	0	0	0	0.0213766845729	0	0	0	0	0	0	0	0	0	0	0.0972483365919	0	0	0	0	0	0.0325529723814	0	0	0
0	0.015340851966	0.00269736759275	0	0.0856889670282	0	0.0154932081683	0	0	0	0	0	0	0.0172573869062	0	0	0	0	0	0.0171202123245	0	0	0.0148742014007	0.0568406656036	0	0	0	0	0	0	0.0643671680137	0.142618901738	0.266414433616	0.150301797212	0.0708809150831	0	0.0651885293425	0	0.0559685832304	0	0.0811485888433	0.0731722647777	0.0709190567537	0.1922603857	0.14642162374	0.0190181842928	0.0171572520008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055055618629	0	0.190190436381	0.086510920591	0.202843047791	0.304953147833	0.237759967333	0.228554995252	0.0404436812378	0.218153792637	0.191804601703	0.06622237909	0.0119870983816	0.0694938024907	0	0.486596993287	0.150358955912	0.204445940319	0.17466793904	0.112033769882	0.28159970771	0.343775570757	0.266719844737	0.41585251803	0.188048463489	0.464113231673	0.2624332403	0.116616346903	0.0378987704297	0	0	0	0	0.339093953707	0.199502438719	0.118732982746	0.207309538295	0.206309109469	0.174679182799	0	0	0	0	0	0	0	0	0.0593870849575	0.196486458891	0
0.166689138901	0	0	0	0	0	0	0	0	0.00833071090094	0	0.0974293626774	0.138701741664	0.063364800248	0.157609666988	0.152026179006	0	0	0	0	0	0.0288418393422	0	0.106814648912	0	0	0	0	0	0	0	0	0.0233612728428	0	0	0	0	0	0.133408386588	0	0	0	0	0	0	0	0	0	0	0.0211020922264	0	0	0	0	0	0	0	0	0	0.00809930627861	0	0	0	0	0.100840956409	0	0	0	0	0.00142437587329	0.162621995475	0.0731156538185	0	0.0760902080932	0.259119891114	0.0483822485626	0.111431534511	0.225025344574	0.125007786685	0	0.160098964673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0893661144522	0	0	0	0	0	0	0	0	0	0	0.0840262354738	0
0	0.0051187672652	0.0188695767843	0.0668036375726	0.0379671828758	0.0585578917196	0.0183412434421	0.101489870814	0.0385510781317	0	0	0	0	0.00924603310097	0	0.0822488563102	0	0	0	0	0	0	0	0.0743071794349	0	0.0521440658226	0.0529068962501	0	0.130310596187	0.0700958503654	0	0.107477744012	0	0.237720073853	0.212721334799	0.196421983197	0.0935283771606	0.25766573336	0.092488058204	0	0.142940241025	0.0279818571261	0	0.134823750448	0.08978980833	0.0903407640393	0	0	0	0	0.0985614590508	0.49993558016	0.347696681273	0.188983229298	0.500253799318	0	0.325828611407	0.580791798506	0.390498363971	0.476722886261	0.220785837652	0.217272700021	0.0153895161135	0.182726830797	0.104271181248	0.0923761636502	0.0547529460509	0.042289738707	0.161624313021	0.039049345503	0.172334242407	0.307277135135	0.245991710557	0.412987265352	0.0724149974185	0	0	0	0	0	0	0	0	0.0635942548897	0.307313838067	0	0	0.25246622284	0.241006229057	0.204814417954	0.314831260386	0.448229080668	0.409191111472	0.475517803123	0.230997051793	0.284122993568	0.211073867335	0.0947118735181	0.0730456984771	0.146018973198	0	0	0	0	0.139531310287	0.201026623914	0.20037045644	0.218916978683	0.177610040722	0.169030672975
0	0	0	0	0	0.0183706818804	0	0	0	0	0	0	0	0.0232607896364	0.0205529212845	0.017168969399	0	0	0	0	0	0	0.0110744992445	0.00312721867778	0	0	0	0	0	0	0	0	0	0.0314819057713	0	0	0	0	0	0	0	0	0	0.0127230161027	0	0	0	0.0157509597173	0.0186659196806	0	0	0	0	0	0	0	0	0	0.111870449044	0	0	0	0	0	0	0	0.0482933095077	0	0.0673938079762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245769515085	0.00328004060448	0	0	0.0152620707089	0.0389588951892	0	0.0315123837911	0
0	0	0	0	0	0	0.0340206600346	0.288675999317	0.0816791962752	0.238238127782	0.141990887976	0.114236795705	0.071685871043	0.00107626895807	0.0108220056186	0	0.0164659818339	0.00439956664537	0.0341868228971	0.114712505728	0.0486607012797	0.0836836708619	0.107099088808	0.0641228321291	0.114704672236	0.0376157665597	0	0.065662912495	0.0656401383405	0.103731372848	0.041339237515	0.112093154192	0	0.0910849719701	0.0121452198057	0.142101849642	0.149726752091	0.142267332054	0	0.19980378215	0.116062124372	0.191944948931	0.0978790438622	0.0305821821401	0.126700862746	0.0678869292828	0.0710021756791	0.16083090634	0.21480516945	0.181689626417	0.149691063411	0.0422639538236	0	0	0	0	0	0	0.0911298128742	0	0	0.0841230183331	0.0576228102949	0	0.0475700379912	0	0	0	0	0	0	0.0325745876441	0.0978141032026	0	0	0	0	0	0	0	0	0.0802729957893	0	0	0	0.137199450079	0.00724949026675	0.362286332452	0.360292111982	0.195370819456	0.213224717392	0	0.00468786259274	0	0.000187805739567	0.220426305198	0	0.0131790386943	0	0.187285487882	0.0585204990119	0.115660129318	0.114167819102	0.0927763598814	0.113617476782	0.12612788318	0.11696308098	0.153659957607	0.222334094602	0
0	0	0	0	0	0	0.0529373322413	0.0329692345808	0.10840966692	0.0927007053368	0.067759051307	0	0	0.0464060864292	0.0170057602726	0.0661666025399	0.109689636261	0.161454337093	0.0761669905739	0.0632545383707	0.0363988097324	0.0779637879677	0	0.0258348011836	0.0302072501111	0.126150105682	0.0724042302353	0.0591068900721	0.0981733926425	0.103166320102	0.00629036646257	0	0	0	0	0	0	0	0	0.00102444378737	0	0	0	0	0	0.108344640721	0.106027489738	0.0397401940003	0.071600183492	0	0	0	0	0	0	0	0.0530452015015	0	0	0.0901660849244	0.135607843201	0.122590332963	0.125861993629	0.0544971415318	0.109839272371	0	0	0.0613010117901	0.128707307819	0.0522461874648	0	0	0	0	0	0	0	0	0	0	0.363491900946	0.138332203589	0.138486442459	0	0.195709537835	0	0.450521160873	0	0.186799249317	0	0	0.229714777292	0	0.18538824317	0.156583570204	0.153893562852	0.171136205957	0.0928457253117	0.0405743693158	0	0.226339338846	0.00989377444058	0	0.10375321666	0.0392275200498	0.0851523785021	0.0791534715442	0.103295834705	0.0737474321582	0.252388419058
0	0.0109272025498	0	0	0	0.0513131661987	0	0	0.0020141744918	0	0	0.0189276226952	0.10847404547	0.105039942644	0	0	0.0134613745986	0.0813427212137	0.0904698090523	0	0.101542529502	0.0857761384407	0.18513137412	0	0.0383287646564	0	0	0	0	0	0	0	0	0	0	0.0624852444035	0.015872221716	0.0532053127904	0.0657767228516	0.100765623127	0.0468536366261	0.0122661899974	0.0117738611122	0.0223566647826	0.0129204770501	0	0	0.141251737925	0.232951399026	0.269326285147	0.227628980902	0	0	0	0.0102447971334	0	0	0.0437843338003	0.0184984054287	0	0.0410104320568	0	0	0	0	0	0	0.109719838332	0	0	0	0.048274073863	0.144550495976	0.00828431641131	0.237301829093	0	0.241142957269	0.150780661537	0.23105471701	0.106114039065	0	0.346211251614	0.0430232555702	0	0.0354765579352	0.115194157306	0.0356087748051	0	0	0.188708918295	0.0163495228473	0.119032478428	0.507369768698	0	0.0664089670657	0.0347308345251	0	0	0.0684882411295	0	0	0	0	0.0450799882807	0.102034685816	0.00698866804547	0	0.0540985588149	0	0.220721004079
0	0	0	0	0	0.0858483353056	0	0.00425245630137	0	0.00584341260428	0	0	0	0	0	0	0.0530430603893	0.036012411628	0	0.108118998313	0.0788020495352	0.114139915943	0	0.0386907726825	0.145584253302	0.0528206021862	0.0352887211433	0	0	0	0	0	0	0	0	0	0	0	0	0.0550323761966	0	0.015551043807	0.0211979169361	0.03091250009	0	0.0147690270917	0.0218123412417	0	0	0.00056950035411	0	0	0	0	0	0.371174744342	0.225731810782	0.0103554492467	0	0	0.0024708200188	0.00638308913109	0.084190678519	0	0	0	0.0805869156551	0	0	0	0	0	0.0168167731183	0	0	0	0	0	0	0	0	0	0	0.0618305646438	0	0	0	0	0	0.0869437033495	0	0	0	0	0	0	0.0865217220823	0.101346498336	0	0.0655393266047	0	0.0885769286868	0.105008608691	0	0.014549146131	0	0	0	0	0.194216315145
0.068646372091	0.0232603727707	0.0707353787948	0.0409097795029	0.0503077650122	0.0960360010541	0.176283564454	0.0733167144257	0.0155938479994	0	0.106301325066	0.259201747964	0.0706370463696	0.228430698062	0.0336760151867	0	0.21410783449	0.136252824337	0.129436379007	0.0180298663206	0	0.0716420952043	0	0	0	0.0118564928567	0.00863707643771	0.171911977569	0	0	0.123435410076	0	0	0	0.164250833479	0.0114359661858	0.111356731842	0.257218195778	0.198705878264	0.100128907985	0.0347546032967	0.215264561821	0	0.0565672557146	0.296005026144	0.13745054143	0.105169878213	0.0355095687066	0.156304699861	0.124113654887	0	0.0430910170723	0	0	0.0465281707375	0	0	0.00461131667049	0.0111952169962	0	0.00912865668164	0.14012996496	0.157024963822	0.121665940653	0	0.0214386530348	0.0723664473505	0.0584276406267	0.231819996933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0.0450702583267	0.0149927654712	0.0535319708593	0.0234745285983	0.00635359977281	0	0	0	0.0581114347073	0.146652546335	0.0842730357508	0.137683369282	0.0518579624283	0.0825833191295	0.00674231845022	0	0	0	0	0	0.120227574011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796927545735	0	0	0	0.0337965566087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0764183510075	0.0867259517166	0.0375024799786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0317383988373	0	0	0	0	0.0150855754591	0
0	0	0.0729939529142	0.149682228717	0	0.00825656723577	0.0553025066911	0.0946007461219	0.0465893965002	0.0118068200796	0	0	0	0	0	0	0	0.00994020327655	0.0507307313496	0	0.103022099593	0.0258959933471	0.0143705904809	0.112247007724	0	0	0	0	0	0	0	0	0.0350731393914	0.0161375997835	0.102394766693	0.0699827196934	0.0883972977829	0	0	0	0	0	0	0	0	0	0.0531845693223	0	0	0	0	0	0	0	0	0	0	0	0.0124455718826	0	0	0	0	0.0105904717075	0	0.105554862413	0.0539111344104	0	0.0929703156137	0	0.0733514901637	0	0	0	0.0492025167445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
